timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1403637132738319104,-6.1808021434002103777e-05,-7.2745057582923301981e-05,0.00019307465545653185288,0.60943689845321158405,-0.064042905050895715391,-0.79024356273980200793,-0.00053353976089827448437,-0.0032645222248708612514,-0.0058601352837932448037,0.0010454481022794115397,0.00018532774381736140542,-0.00019177717847764479001,0.0010547520022413650262,0.0039082630289354863135,-0.00026633592544609218603,-0.00089849657781541469436
1403637132788318976,-0.00039591353032737534607,-0.00015737969059602269499,0.00030447868862435356532,0.60953119985859482988,-0.064037616736953489882,-0.7901712123622581796,-0.00059598284542710440893,-0.0050380887315404397978,0.0028098464189012508849,0.0026278738232213150888,0.0001934608863712358295,-0.00019111109168102501576,0.0010075007036485475638,0.0037987514910518219852,-0.00026255896931824939397,-0.00087491942459253673782
1403637132838319104,-0.00054255341754178053673,-0.00021703539801067338105,0.00034361002110770856978,0.60954063671819369574,-0.064066131170005424789,-0.79016167261140268785,-0.00052360484841666612814,-0.0035496060667251838269,-0.0021080441309413383913,0.0019040512318246375321,0.00018663721428039881296,-0.00019755854680206632115,0.0010038614727512925294,0.0042556543030327787652,-0.00028312965344153760662,-0.00097331010826136083076
1403637132888318976,-0.00061128011602335191165,-0.00013208471661971325469,0.00040066787356083977166,0.60976026278298733896,-0.064571279460705913178,-0.78995114921880338343,-0.00039197898083072498215,-0.0043831686074658603863,0.00095714758147218072411,0.0029773471427091920995,0.00019204050146542740794,-0.00019588233043210971293,0.00099248383382747706709,0.0045676311245474244052,-0.00031280470083466294963,-0.0010358726422155190103
1403637132938319104,-0.0004745160561550810412,0.00020525007795713662447,0.00055796118728094611528,0.60985820081194574982,-0.064288160033847074892,-0.78989810551877914779,-0.00099512799309440440158,-0.0043240724205363513868,0.00047805285301928099372,0.0028329407511702574436,0.00019658382033593637165,-0.00019747666842642757528,0.00099686408443726217017,0.00414411070597803851,-0.000289515454736801554,-0.00095833097589245492143
1403637132988318976,-0.00096336624606177068218,-0.00041805504472733877059,0.00062131533029650184291,0.60956548355527506722,-0.065490433859108188042,-0.79002590039877196304,3.2094850434981362578e-05,-0.0082682296527551851772,-0.010562027090686808631,0.00054699076809777019432,0.0001982179792757053291,-0.00022222847757886776991,0.001024501795596637543,0.0038014943996119376045,-0.00019629224657001588029,-0.00084586607463719705284
1403637133038319104,-0.0016401473971172026226,-0.00077200392900492968012,0.00060859304990814341949,0.60925198566825600199,-0.065788923487221304121,-0.79024289581379114633,-3.3489007231605462075e-05,-0.0089711720589810747123,-0.0040333819562848594042,3.8646621839543042541e-05,0.00019943832613545365543,-0.00019555538218138208907,0.0010042724660689673379,0.004315624349652617299,-0.00022580870124816216239,-0.00089853401648571577364
1403637133088318976,-0.0014929009300874032749,-0.0008000436800767764256,0.00085332353860533211639,0.60983686200188191862,-0.065200300177873884988,-0.78984037083453173533,-0.00033346721320354753317,0.014863351489602339914,-0.0030807663655909472457,0.015311301589479736976,0.00022722016843730529173,-0.000132408126020795155,0.00098348560992649112882,0.0049706838861212363292,-0.00048434233508568453339,-0.001213317732227413466
1403637133138319104,-0.00037864965785123572486,-0.0010227999467171411136,0.0016769341736370833775,0.61092768332394309372,-0.065338054451059154881,-0.78898322335684245576,0.00194361787331463233,0.019614600559508043459,-0.00075880035509012008083,0.016287631522069603157,0.00026309477839381144185,-0.00013916853852790486636,0.00099134998674426126272,0.0042313829638886482631,-0.00033012313398279137045,-0.0012028085758950129731
1403637133188318976,0.00067916560540519485458,-0.00058997406970570035866,0.0029153015844478819343,0.61110948224299743714,-0.064848304431975534179,-0.78888494203491854595,0.00066809846344721246329,0.0074952344710256827917,0.016085575569294394138,0.025447066569491614413,0.00023215154364793943098,-0.00015600659601774748207,0.00093720482328083051966,0.0031465632887824218113,5.4310929389516003304e-05,-0.0010682770374707438107
1403637133238319104,0.0012413067777393199578,0.00014676756095479887346,0.0040209197607717498194,0.61096987835430727198,-0.063904525901795766751,-0.78906437846181398665,-0.0030701719269432404917,0.012873944725624119831,0.0082569660592782690572,0.028997589603470347308,0.00018066626077012032186,-0.00021453462967302032493,0.00086602362539511042617,0.0025084091224602238918,0.00027074315234188351276,-0.0011579709371611146898
1403637133288318976,0.0022297013712768514425,0.00070016713800077196288,0.0058727157334762993685,0.61032341056287020553,-0.063103406084588573033,-0.78961496466305991504,-0.0056126855946567952294,0.018794301636050746163,0.0072513576916287559443,0.048160965108457236272,0.0001445442645946426951,-0.0002526693221592862435,0.00079120797980833954075,0.0033764248220059414445,-6.1510288134236995529e-05,-0.0010637696774460421879
1403637133338319104,0.0029024321596690131828,0.00097487475139647632085,0.0090775889948807621244,0.60927343178920811972,-0.063184338739739623336,-0.79040338923177655417,-0.007490456911550558497,0.020377744272934743969,0.013131939721854729228,0.085762967253443067595,0.00010528662091230103434,-0.00028867513348299230196,0.00077169618591743454304,0.0037609664995140491828,-0.00037409451313970276676,-0.00066248807365455676839
1403637133388318976,0.0033711186654352301266,0.0014728391954995526201,0.013990931460013065687,0.60757401222889761971,-0.065390355348814821479,-0.79149914182711422761,-0.010345510058806262413,0.017292921769211794247,0.011284683502295651467,0.10111366257267127844,3.9593647516083603684e-05,-0.0003131189096286180135,0.00081985032380610335569,0.0033129162697981291014,-0.00033930205764741395384,-8.132083971043618147e-05
1403637133438319104,0.003898171740911126476,0.0020621807717002885695,0.018477888991017623471,0.60511128441835337899,-0.067508063818472532902,-0.79318744862404322316,-0.011690429176574411788,0.012635155419260541559,-0.0028292557861222785223,0.076333901954953570224,4.2478708771926148495e-05,-0.00035783759327311673261,0.00085311958289754224755,0.002663314700910939057,2.822484899478643961e-05,-0.0011753124111962768693
1403637133488318976,0.0045413895274061593862,0.0018734717198648864842,0.021642928049711677996,0.60154006578617680301,-0.068300932948031800596,-0.79584945086480340937,-0.010401123524959188932,0.0086738956000700292992,0.01096833531357193324,0.048210169475516907733,4.4887628970461019868e-05,-0.00040914253336035114484,0.00083634224834902939384,0.0020650137319084141754,1.9274757121738031115e-05,-0.0007320153935268607602
1403637133538319104,0.0041816316511628552968,0.0027056863916272541788,0.023650014788326387261,0.59741190906848640196,-0.07092382811596964487,-0.79871959516209334318,-0.010762425963734993661,-0.0050044000980378538709,0.019536717345624839831,0.025946728877732964935,3.6049003518278570704e-05,-0.00042150026091034638754,0.00087404503799077084593,0.0030889677218869579511,0.0010826171816635296163,0.0016018040390255298445
1403637133588318976,0.0039022648371183194481,0.0038104417687619090808,0.025267976287073914271,0.59354297564441782509,-0.073641876218047644387,-0.80134963547829063391,-0.011062181026662207955,-0.0013712940904127988908,0.031149724097566323239,0.046014003833636199503,3.0596355778073042329e-06,-0.0003683809666575710122,0.00087628301219645245157,0.0039260043481999951781,0.0030392954927738564594,0.0027024932086432474666
1403637133638319104,0.0042343247688069983459,0.005587574933034167822,0.02827268418382729992,0.59093881054481056658,-0.075855190328187674376,-0.80304610914559038104,-0.012420099769632276729,0.010678070771785353951,0.034323443135376573154,0.070821073609076315436,-1.8563672611484543178e-05,-0.00030519438040864393545,0.00089424413781434596623,0.0035713601039891575487,0.0033920557729242278161,0.0012399387377103941819
1403637133688318976,0.0053368461764570660974,0.0077339889031127571212,0.033545507679650969635,0.58954585109203883064,-0.076455575774196857242,-0.80396239304064021081,-0.015320083862921329843,0.023842355120383795786,0.040978795671365753073,0.13766803288304255148,-4.4530576321293763883e-05,-0.00024909623160112540508,0.00084206621637722975718,0.0027234422773713988161,0.0022233540415777615015,-0.0023131399905396339035
1403637133738319104,0.0086521818402166186107,0.010422478220148596179,0.04210942597014535882,0.58915507180478066118,-0.077424496857440502917,-0.8041148962035490344,-0.017348843092022680351,0.041459314290603267728,0.038094979796688695217,0.20544859837203785502,-8.1016276891311879036e-05,-0.00019917544348097761145,0.0008966085753516343012,0.0016688317308999212757,-0.000410803184951687053,-0.0043040531702670994235
1403637133788318976,0.010638016190503732719,0.012362524171301967138,0.054575288399293576946,0.58862129164868914888,-0.079123898153963950763,-0.80428351055223656907,-0.019809553566914182843,0.032545315795680235249,0.036557019986313069038,0.27645535906713808449,-0.00013424995499291782946,-0.00016159541736921836951,0.00091944085297727430866,0.0018876687216241865193,-0.0034631510126396825196,0.0054501526769448567153
1403637133838319104,0.012512197086073453128,0.014739766210882439615,0.070913217808287992705,0.58724943400927276382,-0.082420249509232088037,-0.80484906038795889227,-0.023727509756496460019,0.018256331177566295643,0.036982517230333585012,0.37174307862736832853,-0.00019625777284189627517,-0.00014740266757381099158,0.00095948899746323178857,0.0010792452008245685072,-0.009100298142069192936,0.0040318475965273499473
1403637133888318976,0.013678360706224296575,0.016697262663562795898,0.091966424019663622902,0.58468909374258093425,-0.086536746362252572884,-0.80618264750943324781,-0.02682525008635908495,0.0096347899422487923854,0.025230383893468499162,0.47191117197540771722,-0.00021839615309750769461,-0.00012418070133861941625,0.00099445895604418081855,0.00047891144305617090304,-0.0091271927698247691529,-4.7278281934816140854e-05
1403637133938319104,0.014699596389793961534,0.018194296448127530302,0.11761554012268135572,0.58253106093262918552,-0.090204565601318190127,-0.80730034472735867634,-0.028050896535954245037,0.0080965971450319921404,0.01999264238051520759,0.56282611728653231253,-0.00024455398044810286061,-0.00013703114579358079052,0.00098056082737392837902,-0.00063278106212049257256,-0.0056110449741817057176,-0.0058394627328266016097
1403637133988318976,0.014546937334367515682,0.018266684134485063756,0.14628152237976121963,0.58106011780554545076,-0.092541160330860849914,-0.80797620866239261428,-0.031300469261168806234,0.014439335730616410444,0.0082378539272053019626,0.61905239845802206844,-0.00026024860948122545022,-0.0001945777110263751785,0.0009420730492675849976,0.0015340460987908715977,-0.0027597862239640970176,-0.0024087960541604911367
1403637134038319104,0.017562382263862034298,0.020439162567077600458,0.17856699336319728499,0.58119641015550471685,-0.094220092532935534324,-0.80760399574989871763,-0.033303048422583442223,0.0067521331744617059389,0.0070230057021415780855,0.64088641908260823854,-0.00033091340245055845528,-0.00013024722680285064471,0.00094343181771001374206,0.0019664938313587697338,0.016280221365052430227,-0.0068401141613327739663
1403637134088318976,0.017963532127967071772,0.02062510343604799512,0.21013708027469335526,0.581194671149738884,-0.09410539174922828709,-0.80736260154684114099,-0.039019983269958154193,0.0089994639049000100389,-0.00062478795054986074019,0.63967502874442594418,-0.00035839952403942456098,-0.0001090838100290115575,0.00090718796346148794507,0.0036607721246996022778,0.018278990967186301703,-0.0058433887108550472758
1403637134138319104,0.018190914022106347003,0.020732229248075811218,0.24145864707833308849,0.58152272671957816463,-0.094451601353502431802,-0.80673997900968319463,-0.045616001335517158966,0.0011317237283667248501,0.0048166466095346414586,0.6317726309681882535,-0.00035685021611410575092,-9.8918014533967945886e-05,0.0008520899477705784833,0.0044283192457587770494,0.023974814885883214549,-0.0053542771726047119416
1403637134188318976,0.018130839782967082818,0.021046310835877626161,0.27285897633087258241,0.58337742972324257984,-0.094641090737102959163,-0.80493838391190808412,-0.052801861130839157499,-0.01338473780094266187,-0.00034584671535805802276,0.63163221962398108378,-0.00032377544391345752968,-8.4721593353101709535e-05,0.00082271124519154735424,0.0024049684977704016697,0.029517618992228249891,-0.015718780874779313128
